Paper Title: A game-theoretic method of fair resource allocation for cloud computing services,,
17, Enhanced attribute based encryption for cloud computing,No PDF Found
18,QoE in video streaming over wireless networks: perspectives and research challenges,No PDF Found
19,Review and analysis of networking challenges in cloud computing,2
20,Joint VM placement and topology optimization for traffic scalability in dynamic datacenter networks,No PDF Found
21,On modeling and optimization for composite network?Cloud service provisioning,1
22,NaaS: QoS-aware Cloud Networking Services,No PDF Found
23," ????????, ?????",No PDF Found
24,Effects of Virtualization on Network and Processor Performance Using Open vSwitch and Xen Server,No PDF Found
25,Assessment of the Suitability of Fog Computing in the Context of Internet of Things,No PDF Found
26,A new delay jitter smoothing algorithm based on Pareto distribution in Cyber-Physical Systems,9
27,A self-adaptive multi-view framework for multi-source information service in cloud ITS,1
28,5G-enabled tactile internet,1
29,A Scheme for Software Defined ORS Satellite Networking,No PDF Found
30, Resource-aware virtualization for industrial networks,1
,Total,43
"
",,
Paper Title: Novel overlay/underlay cognitive radio waveforms using SD-SMSE framework to enhance spectrum efficiency-part I: theoretical framework and analysis in AWGN channel,,
Citing Paper Number,Paper Title,Over-cite Count
1, Signal classification in fading channels using cyclic spectral analysis,No PDF Found
2,Novel overlay/underlay cognitive radio waveforms using SD-SMSE framework to enhance spectrum efficiency-part II: Analysis in fading channels,1
3,Effect of PAPR reduction on spectrum and energy efficiencies in OFDM systems with class-A HPA over AWGN channel,1
4,Multicarrier modulation and cooperative communication in multihop cognitive radio networks,No PDF Found
5,Spreading code design of adaptive non-contiguous SOFDM for dynamic spectrum access,0
6,Evolution and future trends of research in cognitive radio: a contemporary survey,No PDF Found
7,Bayesian compressed sensing based dynamic joint spectrum sensing and primary user localization for dynamic spectrum access,1
8,Joint spectrum sensing and primary user localization for cognitive radio via compressed sensing,1
9,Joint spectral shaping and power control in spectrum overlay cognitive radio systems,1
10,Cognitive non-continuous carrier interferometry orthogonal signal division multiplex transmission in autonomous vehicular communications,1
11,Cluster-based transform domain communication systems for high spectrum efficiency,1
12,On hybrid overlay?underlay dynamic spectrum access: double-threshold energy detection and Markov model,1
13,A low-interference relay selection for decode-and-forward cooperative network in underlay cognitive radio,No PDF Found
14,Spectrally efficient transform domain communication system with quadrature cyclic code shift keying,0
15,On the optimal switching probability for a hybrid cognitive radio system,No PDF Found
16,[CITATION][C] Pricing based QoS provisioning spectrum management strategy in spectrum underlay multi-channel access cognitive radio networks,No PDF Found
17,All-spectrum cognitive networking through joint distributed channelization and routing,No PDF Found
18,Design of low PAPR fundamental modulation waveform for transform domain communication system,1
19,Real-time cyclostationary analysis for cognitive radio via software defined radio,No PDF Found
20,Optimal resource allocation for opportunistic spectrum access in multiple-input multiple-output-orthogonal frequency division multiplexing based cooperative cognitive  ?,No PDF Found
21,TDCS-based cognitive radio networks with multiuser interference avoidance,1
22,Capacity maximisation of the secondary link in cognitive radio networks with hybrid spectrum access strategy,No PDF Found
23,Orthogonal transmissions for spectrum underlay MISO cognitive radio,No PDF Found
24,Orthogonal wavefront-multiplexing architecture for communications in non-contiguous channels,No PDF Found
25,Software-defined radio based automatic blind hierarchical modulation detector via second-order cyclostationary analysis and fourth-order cumulant,No PDF Found
26,Software defined radio implementation of smse based overlay cognitive radio,0
27,Optimal queueing control in hybrid overlay/underlay spectrum access in cognitive radio networks,1
28, The demonstration of smse based cognitive radio in mobile environment via software defined radio,1
29,A novel multicarrier CDMA transmission scheme for cognitive radios with sidelobe suppression,1
30,[CITATION][C] SMSE waveform design using soft decision selection and dynamic assignment of subcarrier modulation order and power,0
,Total,13
"
",,
Paper Title: Cross-layer support for energy efficient routing in wireless sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,"A survey on the ietf protocol suite for the internet of things: Standards, challenges, and opportunities",0
2, A survey of body sensor networks,No PDF Found
3, A self-optimized multipath routing protocol for wireless sensor networks,No PDF Found
4, Ant colony inspired self-optimized routing protocol based on cross layer architecture for wireless sensor networks,No PDF Found
5,"An industrial perspective on wireless sensor networks?a survey of requirements, protocols, and challenges",1
6,A distributed algorithm for energy efficient and fault tolerant routing in wireless sensor networks,0
7,Energy?efficient beaconless geographic routing in energy harvested wireless sensor networks,1
8,Energy-efficient edge-based network partitioning scheme for wireless sensor networks,3
9, Distributed energy aware routing protocol for wireless sensor network,No PDF Found
10,Cross layer based biological inspired self-organized routing protocol for wireless sensor network,1
11,Passive cluster-based multipath routing protocol for wireless sensor networks,6
12,Routing protocol over lossy links for ISA100. 11a industrial wireless networks,9
13, Particle swarm optimization (PSO)-based node and link lifetime prediction algorithm for route recovery in MANET,No PDF Found
14, iMASKO: A genetic algorithm based optimization framework for wireless sensor networks,No PDF Found
15,Survey on location information services for Vehicular Communication Networks,4
16, An Efficient Routing Protocol Design for Distributed Wireless Sensor Networks,No PDF Found
17,Cross layer energy efficient routing (XLE2R) for prolonging lifetime of wireless sensor networks,No PDF Found
18,Fuzzy logic based unequal clustering for wireless sensor networks,17
19, Energy consumption and control response evaluations of aodv routing in wsans for building-temperature control,No PDF Found
20,Approximating geographic routing using coverage tree heuristics for wireless network,22
21,1-bit compressive data gathering for wireless sensor networks,0
22, Cross layer design for cooperative transmission in wireless sensor networks,No PDF Found
23,SEPFL routing protocol based on fuzzy logic control to extend the lifetime and throughput of the wireless sensor network,4
24,Energy harvesting in wireless sensor networks: A comprehensive review,2
25,EE-LEACH: development of energy-efficient LEACH Protocol for data gathering in WSN,No PDF Found
26,Performance evaluation model of optimization methods for wireless sensor networks,No PDF Found
27,QoSMOS: cross-layer QoS architecture for wireless multimedia sensor networks,3
28,A cross-layer MAC and routing protocol based on slotted Aloha for Wireless Sensor Networks,1
29,Cross-layer optimisation for quality of service support in wireless sensor networks,1
30,Anycast tree-based routing in mobile wireless sensor networks with multiple sinks,25
,Total,100
"
",,
Paper Title: Reliable multicast with pipelined network coding using opportunistic feeding and routing,,
Citing Paper Number,Paper Title,Over-cite Count
1,Vehicle authentication via monolithically certified public key and attributes,28
2,SEPFL routing protocol based on fuzzy logic control to extend the lifetime and throughput of the wireless sensor network,4
3, An improved multipath MANET routing using link estimation and swarm intelligence,No PDF Found
4,ACWSN: an adaptive cross layer framework for video transmission over wireless sensor networks,2
5,Anycast tree-based routing in mobile wireless sensor networks with multiple sinks,25
6,An overview of performance trade-off mechanisms in routing protocol for green wireless sensor networks,26
7,Review of vehicular ad hoc network communication models including WVANET (Web VANET) model and WVANET future research directions,No PDF Found
8,Fuzzy approach to improving route stability of the AODV routing protocol,No PDF Found
9, A beacon transmission power control algorithm based on wireless channel load forecasting in VANETs,No PDF Found
10,Energy harvesting and battery power based routing in wireless sensor networks,29
11,Joint optimization and threshold structure dynamic programming with enhanced priority scheme for adaptive VANET MAC,27
12,Load balancing ad hoc on-demand multipath distance vector (LBAOMDV) routing protocol,No PDF Found
13,Modeling and simulating traffic congestion propagation in connected vehicles driven by temporal and spatial preference,29
14, On-site configuration of disaster recovery access networks made easy,10
15,A novel multi metric QoS routing protocol for MANET,No PDF Found
16,HierHybNET: Cut-set upper bound of ad hoc networks with cost-effective infrastructure,15
17,RVCloud: a routing protocol for vehicular ad hoc network in city environment using cloud computing,27
18,QoE-based routing algorithms for H. 264/SVC video over ad-hoc networks,No PDF Found
19,HCOR: a high-throughput coding-aware opportunistic routing for inter-flow network coding in wireless mesh networks,No PDF Found
20,Low communication cost (LCC) scheme for localizing mobile wireless sensor networks,No PDF Found
21,Sharing spray and wait routing algorithm in opportunistic networks,No PDF Found
22,Way-Point Multicast Routing Framework for improving QoS in hybrid wireless mesh networks,No PDF Found
23,Cross-layer based congestion detection and routing protocol using fuzzy logic for MANET,No PDF Found
24, SECURED TRANSMISSION OF DATA IN MOBILE WIRELESS SENSOR NETWORKS,0
25, Preset delay broadcast: a protocol for fast information dissemination in vehicular ad hoc networks (VANETs),No PDF Found
26,Ant-based routing and QoS-effective data collection for mobile wireless sensor network,No PDF Found
27,Capacity of large hybrid erasure networks with random node distribution,No PDF Found
28, Evaluation and analysis of an enhanced hybrid wireless mesh protocol for vehicular ad hoc network,No PDF Found
29,Group Key Authentication scheme for Vanet INtrusion detection (GKAVIN),No PDF Found
30,Oblivious routing in wireless mesh networks,No PDF Found
,Total,222
"
",,
Paper Title: Security of the internet of things: Perspectives and challenges,,
Citing Paper Number,Paper Title,Over-cite Count
1,Data mining for the internet of things: literature review and challenges,0
2,Implementing smart factory of industrie 4.0: an outlook,0
3,Vehicle authentication via monolithically certified public key and attributes,28
4,An enhanced communication protocol for anonymity and location privacy in WSN,No PDF Found
5,Cloud-assisted industrial cyber-physical systems: an insight,3
6,Towards smart factory for industry 4.0: a self-organized multi-agent system with big data based feedback and coordination,2
7,Industrie 4.0: enabling technologies,No PDF Found
8,Secure transmission design for cognitive radio networks with Poisson distributed eavesdroppers,14
9,Temporal privacy scheme for end-to-end location privacy in wireless sensor networks,2
10, Fortified anonymous communication protocol for location privacy in WSN: a modular approach,No PDF Found
11,A sequence number based bait detection scheme to thwart grayhole attack in mobile ad hoc networks,15
12,A modified algorithm to improve security and performance of AODV protocol against black hole attack,No PDF Found
13,Security in Software-Defined Networking: Threats and Countermeasures,2
14,Energy harvesting and battery power based routing in wireless sensor networks,29
15,Open security and privacy challenges for the internet of things,No PDF Found
16,CPSiCGF: A code generation framework for CPS integration modeling,1
17, Game-based data offloading scheme for IoT system traffic congestion problems,No PDF Found
18,Privacy-preserving QoI-aware participant coordination for mobile crowdsourcing,1
19,IPad: ID-based public auditing for the outsourced data in the standard model,1
20,"Context-based search engine for industrial IoT: Discovery, search, selection, and usage of devices",1
21,Energy efficient clustering algorithms for wireless sensor networks: novel chemical reaction optimization approach,No PDF Found
22,Energy Management-as-a-Service Over Fog Computing Platform,18
23,Low communication cost (LCC) scheme for localizing mobile wireless sensor networks,No PDF Found
24, A unified approach for detecting and eliminating selfish nodes in MANETs using TBUT,No PDF Found
25,Novel chemical reaction optimization based unequal clustering and routing algorithms for wireless sensor networks,No PDF Found
26,On the estimation of the second largest eigenvalue of Markov ciphers,No PDF Found
27, SECURED TRANSMISSION OF DATA IN MOBILE WIRELESS SENSOR NETWORKS,0
28,The importance of a standard securit y archit ecture for SOA-based iot middleware,1
29, Overview of Research Directions in Systems and Networks Security,3
30,Mechatronic Futures,No PDF Found
,Total,121
"
",,
"Paper Title: Approximating Congestion+ Dilation in Networks via"" Quality of Routing&# x201D; Games",,
Citing Paper Number,Paper Title,Over-cite Count
1,On the partially overlapped channel assignment on wireless mesh network backbone: A game theoretic approach,2
2,Artificial intelligence based cognitive routing for cognitive radio networks,0
3,High-throughput transmission-quality-aware broadcast routing in cognitive radio networks,No PDF Found
4, An improved multipath MANET routing using link estimation and swarm intelligence,No PDF Found
5,Routing games with progressive filling,0
6,Anycast tree-based routing in mobile wireless sensor networks with multiple sinks,25
7,Adaptive message forwarding for avoiding broadcast storm and guaranteeing delay in active safe driving VANET,14
8,Comprehensive event based estimation of sensor node distribution strategies using classical flooding routing protocol in wireless sensor networks,0
9,Collaborative-learning-automata-based channel assignment with topology preservation for wireless mesh networks under QoS constraints,6
10,An adaptive load-aware routing algorithm for multi-interface wireless mesh networks,3
11,An overview of performance trade-off mechanisms in routing protocol for green wireless sensor networks,26
12,Review of vehicular ad hoc network communication models including WVANET (Web VANET) model and WVANET future research directions,No PDF Found
13,A new clustering routing method based on PECE for WSN,No PDF Found
14,Towards sensitive link quality prediction in ad hoc routing protocol based on grey theory,13
15, A beacon transmission power control algorithm based on wireless channel load forecasting in VANETs,No PDF Found
16,Energy harvesting and battery power based routing in wireless sensor networks,29
17,Stretch in bottleneck games,No PDF Found
18,Joint optimization and threshold structure dynamic programming with enhanced priority scheme for adaptive VANET MAC,27
19,Load balancing ad hoc on-demand multipath distance vector (LBAOMDV) routing protocol,No PDF Found
20,Modeling and simulating traffic congestion propagation in connected vehicles driven by temporal and spatial preference,29
21,A novel multi metric QoS routing protocol for MANET,No PDF Found
22,Upper bounds for the minÉ??max and minÉ??sum cost online problems in wireless ad hoc networks,16
23,QoE-based routing algorithms for H. 264/SVC video over ad-hoc networks,No PDF Found
24,A priority-based CCA threshold adjusting method for EWM dissemination in vehicular ad-hoc networks,15
25,Load balancing maximal minimal nodal residual energy ad hoc on-demand multipath distance vector routing protocol (LBMMRE-AOMDV),21
26,"Artificial Intelligence-Based Techniques for Emerging Heterogeneous Network: State of the Arts, Opportunities, and Challenges",No PDF Found
27, A unified approach for detecting and eliminating selfish nodes in MANETs using TBUT,No PDF Found
28,Sharing spray and wait routing algorithm in opportunistic networks,No PDF Found
29,Way-Point Multicast Routing Framework for improving QoS in hybrid wireless mesh networks,No PDF Found
30,Self soft fault detection based routing protocol for vehicular ad hoc network in city environment,21
,Total,247
"
",,
Paper Title: On the partially overlapped channel assignment on wireless mesh network backbone: A game theoretic approach,,
Citing Paper Number,Paper Title,Over-cite Count
1,Opportunistic spectrum access using partially overlapping channels: Graphical game and uncoupled learning,1
2,Collaborative learning automata-based routing for rescue operations in dense urban regions using vehicular sensor networks,4
3,Networks of learning automata for the vehicular environment: a performance analysis study,No PDF Found
4,An intelligent approach for building a secure decentralized public key infrastructure in VANET,4
5,Bayesian coalition game as-a-service for content distribution in internet of vehicles,2
6,An optimal data collection technique for improved utility in UAS-aided networks,2
7,Novel power-based routing metrics for multi-channel multi-interface wireless mesh networks,6
8,Artificial intelligence based cognitive routing for cognitive radio networks,0
9,Coalition games for spatio-temporal big data in internet of vehicles environment: a comparative analysis,2
10,Resource allocation for multi-channel multi-radio wireless backhaul networks: a game-theoretic approach,No PDF Found
11,Bayesian coalition negotiation game as a utility for secure energy management in a vehicles-to-grid environment,4
12,Fuzzy logic based unequal clustering for wireless sensor networks,17
13,A comprehensive survey of potential game approaches to wireless networks,1
14,Partially overlapped channel assignment for multi-channel multi-radio wireless mesh networks,No PDF Found
15,A game-theoretic approach to exploit partially overlapping channels in dynamic and distributed networks,0
16,On channel assignment for multicast in multi-radio multi-channel wireless mesh networks: A survey,0
17,When reputation enforces evolutionary cooperation in unreliable MANETs,6
18,Partially overlapping tones for uncoordinated networks,1
19,A strategy-proof combinatorial heterogeneous channel auction framework in noncooperative wireless networks,6
20,Collaborative-learning-automata-based channel assignment with topology preservation for wireless mesh networks under QoS constraints,6
21,An overview of performance trade-off mechanisms in routing protocol for green wireless sensor networks,26
22,Interference-aware game-based channel assignment algorithm for MR-MC WMNs,2
23,Toward fair maximization of energy efficiency in multiple uas-aided networks: a game-theoretic methodology,No PDF Found
24,Review of vehicular ad hoc network communication models including WVANET (Web VANET) model and WVANET future research directions,No PDF Found
25, A beacon transmission power control algorithm based on wireless channel load forecasting in VANETs,No PDF Found
26,5G mobile terminals with advanced QoS-based user-centric aggregation (AQUA) for heterogeneous wireless and mobile networks,No PDF Found
27,Design of logical topology with KÉ?êconnected constraints and channel assignment for multiÉ?êradio wireless mesh networks,No PDF Found
28,Joint optimization and threshold structure dynamic programming with enhanced priority scheme for adaptive VANET MAC,27
29,Joint design of density of access points and partially overlapped channel assignment for capacity optimization in wireless networks,1
30,Comparative study of game theoretic approaches in distributed system,No PDF Found
,Total,118
"
",,
Paper Title: Joint forensics-scheduling strategy for delay-sensitive multimedia applications over heterogeneous networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,CMT-QA: quality-aware adaptive concurrent multipath data transfer in heterogeneous wireless networks,1
2, myEvalSVC: an Integrated Simulation Framework for Evaluation of H. 264/SVC Transmission.,No PDF Found
3,Dynamic multiservice load balancing in cloud-based multimedia system,No PDF Found
4,A single round-trip SIP authentication scheme for voice over internet protocol using smart card,1
5,Power management in SMAC-based energy-harvesting wireless sensor networks using queuing analysis,1
6,A quality of experience handover architecture for heterogeneous mobile wireless multimedia networks,1
7,Joint physical-application layer security for wireless multimedia delivery,1
8,Ciphertext-policy hierarchical attribute-based encryption with short ciphertexts,1
9,An efficient and secure authentication and key agreement scheme for session initiation protocol using ECC,1
10,Enabling cyberÉ??physical systems with machineÉ??toÉ??machine technologies,No PDF Found
11,Denial of service mitigation approach for IPv6É?êenabled smart object networks,0
12,A survey of QoS/QoE mechanisms in heterogeneous wireless networks,1
13,An efficient intrusion detection framework in clusterÉ?êbased wireless sensor networks,No PDF Found
14,A relay-assisted protocol for spectrum mobility and handover in cognitive LTE networks,No PDF Found
15,A quality of experience handover system for heterogeneous multimedia wireless networks,1
16,A QoE handover architecture for converged heterogeneous wireless networks,No PDF Found
17,An image watermarking based on the pdf modeling and quantization effects in the wavelet domain,No PDF Found
18,A 3D falling reconstruction system using sensor awareness for ubiquitous healthcare,No PDF Found
19,An Unconnected Clustering Negotiation Policy for a Distribution Cognitive Networ,No PDF Found
20,Beyond multimedia adaptation: Quality of experience-aware multi-sensorial media delivery,No PDF Found
21,MAC layer handover mechanism for continuous communication support in healthcare mobile wireless sensor networks,1
22,Secure and scalable mobility management scheme for the Internet of Things integration in the future internet architecture,No PDF Found
23,Analytical and comparative investigation of 60 GHz wireless channels,1
24,QoE in video streaming over wireless networks: perspectives and research challenges,No PDF Found
25,Defending jamming attack in wide-area monitoring system for smart grid,1
26,Adaptive message forwarding for avoiding broadcast storm and guaranteeing delay in active safe driving VANET,14
27,Securing data exchange in wireless multimedia sensor networks: perspectives and challenges,13
28,Characterization and modeling of video popularity,1
29,Quality-driven secure audio transmissions in wireless multimedia sensor networks,1
30,A sequence number based bait detection scheme to thwart grayhole attack in mobile ad hoc networks,15
,Total,56
"
",,
Paper Title: Physarum optimization: A biology-inspired algorithm for the steiner tree problem in networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,A biology-based algorithm to minimal exposure problem of wireless sensor networks,2
2,Artificial intelligence based cognitive routing for cognitive radio networks,0
3,Novel Quick Start (QS) method for optimization of TCP,3
4,SEPFL routing protocol based on fuzzy logic control to extend the lifetime and throughput of the wireless sensor network,4
5,Colored traveling salesman problem,No PDF Found
6, An improved multipath MANET routing using link estimation and swarm intelligence,No PDF Found
7,EE-LEACH: development of energy-efficient LEACH Protocol for data gathering in WSN,No PDF Found
8,Anycast tree-based routing in mobile wireless sensor networks with multiple sinks,25
9,An overview of performance trade-off mechanisms in routing protocol for green wireless sensor networks,26
10,A new clustering routing method based on PECE for WSN,No PDF Found
11, A beacon transmission power control algorithm based on wireless channel load forecasting in VANETs,No PDF Found
12,Energy harvesting and battery power based routing in wireless sensor networks,29
13,Load balancing ad hoc on-demand multipath distance vector (LBAOMDV) routing protocol,No PDF Found
14,Modeling and simulating traffic congestion propagation in connected vehicles driven by temporal and spatial preference,29
15, On-site configuration of disaster recovery access networks made easy,10
16,A Survey of Self-Organization Mechanisms in Multiagent Systems,10
17,RVCloud: a routing protocol for vehicular ad hoc network in city environment using cloud computing,27
18,Load balancing maximal minimal nodal residual energy ad hoc on-demand multipath distance vector routing protocol (LBMMRE-AOMDV),21
19,LEACH-MAC: a new cluster head selection algorithm for Wireless Sensor Networks,22
20,"An architecture for (m, k)-firm real-time streams in wireless sensor networks",21
21,Low communication cost (LCC) scheme for localizing mobile wireless sensor networks,No PDF Found
22,"Artificial Intelligence-Based Techniques for Emerging Heterogeneous Network: State of the Arts, Opportunities, and Challenges",No PDF Found
23,Sharing spray and wait routing algorithm in opportunistic networks,No PDF Found
24,Cross-layer based congestion detection and routing protocol using fuzzy logic for MANET,No PDF Found
25, SECURED TRANSMISSION OF DATA IN MOBILE WIRELESS SENSOR NETWORKS,No PDF Found
26,Thirty Seven Things to Do with Live Slime Mould,No PDF Found
27,Capacity of large hybrid erasure networks with random node distribution,No PDF Found
28,Oblivious routing in wireless mesh networks,No PDF Found
29,NODIC: a novel distributed clustering routing protocol in WSNs by using a time-sharing approach for CH election,20
30,Multi-objective fractional artificial bee colony algorithm to energy aware routing protocol in wireless sensor network,No PDF Found
,Total,249
"
",,
Paper Title: ReTrust: Attack-resistant and lightweight trust management for medical sensor networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,A survey on ambient intelligence in healthcare,8
2, A survey of body sensor networks,No PDF Found
3,Secure and lightweight network admission and transmission protocol for body sensor networks,No PDF Found
4,A survey of wireless technologies coexistence in WBAN: analysis and open research issues,9
5,PerContRep: a practical reputation system for pervasive content services,4
6,Systematic design of trust management systems for wireless sensor networks: A review,1
7,Autonomic schemes for threat mitigation in Internet of Things,5
8,An enhanced group mobility protocol for 6lowpan-based wireless body area networks,No PDF Found
9, A secure trust establishment scheme for wireless sensor networks,No PDF Found
10, Review of trust models in wireless sensor networks,No PDF Found
11,Vehicle authentication via monolithically certified public key and attributes,28
12,A novel trust-based secure data aggregation for internet of things,No PDF Found
13,An attack-resistant trust model based on multidimensional trust metrics in underwater acoustic sensor network,1
14,Secure authentication and integrity techniques for randomized secured routing in WSN,4
15,Internet of vehicles for E-health applications in view of EMI on medical sensors,No PDF Found
16,A survey on lightweight block ciphers for low-resource devices: Comparative study and open issues,8
17,RL-based routing in biomedical mobile wireless sensor networks using trust and reputation,No PDF Found
18, EigenTrust-based non-cooperative game model assisting ACO look-ahead secure routing against selfishness,No PDF Found
19,ACWSN: an adaptive cross layer framework for video transmission over wireless sensor networks,2
20, A robust trust establishment scheme for wireless sensor networks,No PDF Found
21, The Role of Ambient Intelligent Technology for Improving the Life Quality of Elderly,3
22,Securing data exchange in wireless multimedia sensor networks: perspectives and challenges,13
23,QoE-based optimal resource allocation in wireless healthcare networks: opportunities and challenges,13
24,Evolutionary game based dynamics of trust decision in WSNs,No PDF Found
25,Variable-rate transmission method with coordinator election for wireless body area networks,15
26,Agent-based trusted on-demand routing protocol for mobile ad-hoc networks,0
27,Collaborative lightweight trust management scheme for wireless sensor networks,1
28,A sequence number based bait detection scheme to thwart grayhole attack in mobile ad hoc networks,15
29, An Efficient Next Hop Selection Algorithm for Multi-Hop Body Area Networks,No PDF Found
30,A new delay jitter smoothing algorithm based on Pareto distribution in Cyber-Physical Systems,9
,Total,139
"
",,
Paper Title: Interference-based topology control algorithm for delay-constrained mobile ad hoc networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,A review of industrial wireless networks in the context of industry 4.0,No PDF Found
2, An improved multipath MANET routing using link estimation and swarm intelligence,No PDF Found
3, Proportional throughput differentiationwith cognitive load-control on WSN channels,No PDF Found
4,Receiver cooperation in topology control for wireless ad-hoc networks,1
5,Review of vehicular ad hoc network communication models including WVANET (Web VANET) model and WVANET future research directions,No PDF Found
6,Fuzzy approach to improving route stability of the AODV routing protocol,No PDF Found
7, A beacon transmission power control algorithm based on wireless channel load forecasting in VANETs,No PDF Found
8,5G mobile terminals with advanced QoS-based user-centric aggregation (AQUA) for heterogeneous wireless and mobile networks,No PDF Found
9,Energy harvesting and battery power based routing in wireless sensor networks,29
10,Joint optimization and threshold structure dynamic programming with enhanced priority scheme for adaptive VANET MAC,27
11,Load balancing ad hoc on-demand multipath distance vector (LBAOMDV) routing protocol,No PDF Found
12,Modeling and simulating traffic congestion propagation in connected vehicles driven by temporal and spatial preference,29
13,HierHybNET: Cut-set upper bound of ad hoc networks with cost-effective infrastructure,15
14,RVCloud: a routing protocol for vehicular ad hoc network in city environment using cloud computing,27
15,Load balancing maximal minimal nodal residual energy ad hoc on-demand multipath distance vector routing protocol (LBMMRE-AOMDV),21
16,Low communication cost (LCC) scheme for localizing mobile wireless sensor networks,No PDF Found
17,Sharing spray and wait routing algorithm in opportunistic networks,No PDF Found
18,Way-Point Multicast Routing Framework for improving QoS in hybrid wireless mesh networks,No PDF Found
19,Cross-layer based congestion detection and routing protocol using fuzzy logic for MANET,No PDF Found
20, SECURED TRANSMISSION OF DATA IN MOBILE WIRELESS SENSOR NETWORKS,No PDF Found
21,Ant-based routing and QoS-effective data collection for mobile wireless sensor network,No PDF Found
22,Capacity of large hybrid erasure networks with random node distribution,No PDF Found
23, Evaluation and analysis of an enhanced hybrid wireless mesh protocol for vehicular ad hoc network,No PDF Found
24,Oblivious routing in wireless mesh networks,No PDF Found
25,Secure way routing protocol for mobile ad hoc network,No PDF Found
26,Mobility prediction in mobile ad hoc networks using a lightweight genetic algorithm,No PDF Found
27,Multipath routing in mobile ad hoc network with probabilistic splitting of traffic,No PDF Found
28,Location prediction algorithm for a nonlinear vehicular movement in VANET using extended Kalman filter,No PDF Found
29,Energy efficient geographical key management scheme for authentication in mobile wireless sensor networks,No PDF Found
30,Nav view search,No PDF Found
,Total,149
"
",,
Paper Title: Context-aware middleware for multimedia services in heterogeneous networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,Multimedia traffic security architecture for the internet of things,0
2,[CITATION][C] Wireless sensor networks: a survey on environmental monitoring,0
3,Distributed media services in P2P-based vehicular networks,2
4,Joint forensics-scheduling strategy for delay-sensitive multimedia applications over heterogeneous networks,3
5,QoE-driven channel allocation schemes for multimedia transmission of priority-based secondary users over cognitive radio networks,4
6,"Mobile guides: Taxonomy of architectures, context awareness, technologies and applications",1
7,"QoE-driven power scheduling in smart grid: Architecture, strategy, and methodology",0
8,Energy efficiency QoS assurance routing in wireless multimedia sensor networks,3
9,"Service-oriented middleware for smart grid: Principle, infrastructure, and application",0
10,Factors influencing quality of experience,No PDF Found
11,Availability-aware multimedia scheduling in heterogeneous wireless networks,2
12,Study on the context-aware middleware for ubiquitous greenhouses using wireless sensor networks,3
13,A coalition formation framework for transmission scheme selection in wireless sensor networks,1
14,Directional source grouping for multi-agent itinerary planning in wireless sensor networks,No PDF Found
15,Distributed media-aware flow scheduling in cloud computing environment,No PDF Found
16,Modeling channel allocation for multimedia transmission over infrastructure based cognitive radio networks,1
17,Semantic Multi-Agent mLearning System,No PDF Found
18, Security analysis and improvements of authentication and access control in the internet of things,No PDF Found
19,Internet of multimedia things: Vision and challenges,1
20,Green service over Internet of Things: a theoretical analysis paradigm,2
21,Playback-rate based streaming services for maximum network capacity in IP multimedia subsystem,1
22, Hybrid No-Reference Video Quality Assessment Focusing on Codec Effects.,1
23,Power-saving mechanism with delay bound for Mobile WiMAX systems,No PDF Found
24,"Event-based mobile social networks: Services, technologies, and applications",No PDF Found
25,A multi-channel architecture for IPv6-enabled wireless sensor and actuator networks featuring PnP support,1
26, Quality-assured and sociality-enriched multimedia mobile mashup,No PDF Found
27, Smart environmental monitoring using wireless sensor networks,1
28,Cross-layer handover scheme for multimedia communications in next generation wireless networks,1
29,Context modeling in collaborative sensor network applications,No PDF Found
30,Design and integration of the OpenCore-based mobile TV framework for DVB-H/T wireless network,1
,Total,29
"
",,
Paper Title: QoE-driven channel allocation schemes for multimedia transmission of priority-based secondary users over cognitive radio networks,,
Citing Paper Number,Paper Title,Over-cite Count
1,Optimal power allocation and user scheduling in multicell networks: Base station cooperation using a game-theoretic approach,No PDF Found
2,Multimedia communications over cognitive radio networks for smart grid applications,1
3,Distributed wireless video scheduling with delayed control information,0
4,A buffer-aware HTTP live streaming approach for SDN-enabled 5G wireless networks,1
5,From QoS to QoE: a tutorial on video quality assessment,1
6,Artificial intelligence based cognitive routing for cognitive radio networks,0
7,Reliable adaptive resource management for cognitive cloud vehicular networks,1
8,Distributed and adaptive resource management in cloud-assisted cognitive radio vehicular networks with hard reliability guarantees,No PDF Found
9,Quality of experience for spatial cognitive systems within multiple antenna scenarios,No PDF Found
10,Perceptual experience oriented transmission scheduling for scalable video streaming over cognitive radio networks,No PDF Found
11,QoE driven video streaming in cognitive radio networks: The case of single channel access,1
12,Frequency resource allocation strategy with QoS support in hybrid cellular and DeviceÉ?êtoÉ?êDevice networks,1
13,QoE in video streaming over wireless networks: perspectives and research challenges,No PDF Found
14,Network economics in cognitive networks,1
15, Analysis on the transmission delay of priority-based secondary users in cognitive radio networks.,1
16,QoS Aware Integrated Call Admission and Cognitive Channel Allocation Scheme for A Macro-Femto BWA Network,No PDF Found
17,Secure transmission design for cognitive radio networks with Poisson distributed eavesdroppers,14
